DearJa00,Dearth,James,2006,nyj,te,16,,0,0,0,0,0,0,0,0,0,0,0,;
DelhJa00,Delhomme,Jake,2006,car,qb,13,,263,431,2805,17,11,18,12,0,0,0,0,;
DevoTo00,Devoe,Todd,2006,den,wr,1,,0,0,0,0,0,0,0,0,0,0,0,;
DillCo00,Dillon,Corey,2006,nwe,rb,16,,0,0,0,0,0,199,812,13,15,147,0,;
DinkDa00,Dinkins,Darnell,2006,cle,te,14,,0,0,0,0,0,0,0,0,2,14,1,;
DorsDe00,Dorsey,DeDe,2006,clt,rb,13,,0,0,0,0,0,0,0,0,0,0,0,;
DorsKe00,Dorsey,Ken,2006,cle,qb,1,,0,1,0,0,0,0,0,0,0,0,0,;
DrewMa00,Jones-Drew,Maurice,2006,jax,rb,16,,0,0,0,0,0,166,941,13,46,436,2,;
DrivDo00,Driver,Donald,2006,gnb,wr,16,,0,0,0,0,0,7,16,0,92,1295,8,;
DrouRe00,Droughns,Reuben,2006,cle,rb,14,,0,0,0,0,0,220,758,4,27,169,0,;
DrumEd00,Drummond,Eddie,2006,det,wr,14,,0,0,0,0,0,1,4,0,2,10,0,;
DuckT.00,Duckett,T.J.,2006,was,rb,11,,0,0,0,0,0,38,132,2,2,16,0,;
DudlKe00,Dudley,Kevin,2006,atl,rb,1,,0,0,0,0,0,0,0,0,0,0,0,;
DugaJe00,Dugan,Jeff,2006,min,te,7,,0,0,0,0,0,0,0,0,8,40,1,;
DunnJa00,Dunn,Jason,2006,kan,te,15,,0,0,0,0,0,0,0,0,4,40,0,;
DunnWa00,Dunn,Warrick,2006,atl,rb,16,,0,0,0,0,0,286,1140,4,22,170,1,;
DwigTi00,Dwight,Tim,2006,nyj,wr,9,,0,0,0,0,0,2,28,0,16,112,0,;
EcheAd00,Echemandu,Joe,2006,rai,rb,4,,0,0,0,0,0,0,0,0,0,0,0,;
EdwaBr00,Edwards,Braylon,2006,cle,wr,16,,0,0,0,0,0,3,7,0,61,884,6,;
ElliDe00,Ellis,Devale,2006,det,wr,9,,0,0,0,0,0,2,3,0,4,41,0,;
ElliJa00,Elliott,Jamin,2006,atl,wr,1,,0,0,0,0,0,0,0,0,0,0,0,;
EngrBo00,Engram,Bobby,2006,sea,wr,7,,0,0,0,0,0,1,4,0,24,290,1,;
EspyMi00,Espy,Mike,2006,was,wr,1,,0,0,0,0,0,0,0,0,0,0,0,;
EuhuTi00,Euhus,Tim,2006,pit,te,1,,0,0,0,0,0,0,0,0,0,0,0,;
EvanHe00,Evans,Heath,2006,nwe,rb,16,,0,0,0,0,0,27,117,0,7,34,1,;
